company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
U.S. Steel Kosice,Slovakia,U. S. Steel Kosice CSR / Environmental Reports,https://www.usske.sk/en/community/csr-reports,https://www.ussteel.com/2023-sustainability-report/introduction/overview,Slovak steelmaking subsidiary of United States Steel Corporation (US-listed parent - do not conflate the two entities' separate reports). Local CSR/environmental reports plus parent's group-level Sustainability Report on ESG Data Hub.,webpage_landing_page
SPP - Slovensky plynarensky priemysel,Slovakia,SPP Sustainability Report 2023,https://www.spp.sk/wp-content/uploads/2024/06/SPP-Sustainability_Report-2023.pdf,https://www.spp.sk/wp-content/uploads/2025/08/SPP-Conso-Annual-Report-including-CSRD-2024.pdf,Slovak natural gas supplier; first standalone GRI-aligned Sustainability Report published 2022. FY2024 Annual Report incorporates CSRD reporting.,downloadable_pdf
ZSSK - Zeleznicna spolocnost Slovensko,Slovakia,ZSSK Annual Report 2024,https://www.zssk.sk/wp-content/uploads/2025/08/ANNUAL-REPORT-2024.pdf,https://www.zssk.sk/wp-content/uploads/2024/08/VYROCNA-SPRAVA-2023.pdf,Slovak state-owned passenger rail operator (Bratislava). Began preparing CSRD/EU Taxonomy-aligned sustainability reporting in 2024; transported over 70 million passengers in 2024.,downloadable_pdf
ZSE Group,Slovakia,ZSE Group Sustainability Report 2023,https://www.skupinazse.sk/documents/29452/ZSE_sprava-o-udrzatelnosti-2023_EN_final.pdf,https://www.skupinazse.sk/documents/29798/ZSE_AnnualReport2024.pdf,Electricity distribution/supply utility (Zapadoslovenska energetika) serving nearly 2 million customers in western Slovakia; part-owned by Germany's E.ON. Also publishes Consolidated Sustainability Reporting within the 2024 Annual Report.,downloadable_pdf
Zavarovalnica Triglav,Slovenia,Zavarovalnica Triglav / Triglav Group Annual Report 2024 with Sustainability Disclosures,https://www.sustainabilityreports.com/zavarovalnica-triglav/2024/annual-report,https://annualreport.triglav.eu/2022/sustainability,"Leading Slovenian insurance group. FY2024 report is the first aligned with CSRD/ESRS; reduced Scope 1&2 carbon footprint by 12%, increased renewable electricity share to 66%. Direct primary-source PDF URL not confirmed via search - hosted on third-party aggregator.",webpage_landing_page
Sava Re,Slovenia,Sava Re / Sava Insurance Group Annual Report 2024 (incl. Sustainability Report),https://www.sava-re.si/en-si/investor-relations/reports-results/annual-report-2024/,https://www.sava-re.si/media/store/savare/en-si/2025/doc/fr/A02_Sava_Re_2024_Annual_Report.pdf,Ljubljana-based reinsurer serving 500+ clients globally. Targets 55% reduction in Scope 1&2 emissions by 2030; increased ESG investment allocation to 23.6%.,webpage_landing_page
GEN-I,Slovenia,GEN-I / GEN Group Annual and Sustainability Reports,https://www.gen-igroup.com/about-us/business-performance/annual-reports/,https://www.gen-igroup.com/media/cw3hyoeb/gen-i-annual-report-2024.pdf,"Electricity trading and supply company, part of the state-owned GEN Group (which also owns the Krsko nuclear plant operator GEN Energija - a related but distinct entity). Trading volumes roughly 10x Slovenia's domestic electricity consumption; active in 20+ European markets.",webpage_landing_page
Posta Slovenije,Slovenia,Posta Slovenije Group Annual Report 2024,https://en.posta.si/Documents/Annual_reports/Annual-Report-2024.pdf,,Slovenian national postal operator (Maribor). Consolidated sustainability statement for FY2024 reviewed with limited assurance by Forvis Mazars d.o.o. (16 May 2025). Note: do not confuse with Slovenska posta (Slovak Post) - a different national postal operator in a different country despite the similar name.,downloadable_pdf
HEP Group,Croatia,HEP Group Sustainability Report,https://www.hep.hr/csr/sustainability-reports-2567/2567,https://www.hep.hr/UserDocsImages/dokumenti/Izvjesce%20o%20odrzivosti/HEP_2017_Sustainability.pdf,State-owned Croatian national electric utility (Hrvatska elektroprivreda). Sustainability reports published annually since 2013/2014; archive page lists reports through 2023. Current-year direct PDF URL not confirmed via search - reports index page used.,webpage_landing_page
Hrvatska posta,Croatia,Hrvatska posta Sustainability Report,https://hrvatska.posta.hr/en/sustainability-6783,https://hrvatska.posta.hr/en/about-us/investors,Croatian national postal operator. Corporate Strategy 'Posta2025(30)' frames ESG as a core pillar; reduced CO2 emissions by 18% in one year. Direct PDF URL not confirmed via search - sustainability landing page used.,webpage_landing_page
Valamar Riviera,Croatia,Valamar Riviera Integrated Annual Report and Sustainability 2023,https://esg.valamar-riviera.com/esg-reporting/,https://valamar-riviera.com/en/media/integrated-annual-reports/,Leading Croatian tourism/hospitality group (HQ Porec). Integrated financial and non-financial (sustainability) reporting since 2015. Sustainability strategy built on 6 strategic initiatives targeting 2026; has eliminated most single-use plastics in hotels/campsites.,webpage_landing_page
Ericsson Nikola Tesla,Croatia,Ericsson Nikola Tesla Group Annual Report 2024 (incl. first CSRD Sustainability Report),https://ericssonnikolatesla.com/en/about-us/sustainability-and-corporate-responsibility/,https://ericssonnikolatesla.com/en/investor-relations/reports/annual-reports/,"Croatian telecom equipment subsidiary of Sweden's Ericsson, separately listed on the Zagreb Stock Exchange (distinct legal entity/report from parent Telefonaktiebolaget LM Ericsson). FY2024 Annual Report contains the first sustainability report prepared under CSRD/ESRS.",webpage_landing_page
First Investment Bank (Fibank),Bulgaria,First Investment Bank AD Sustainability Report (Individual Basis),https://www.fibank.bg/web/files/documents/848/files/Fibank-SUSTAINABILITY-REPORT_Audit-Conclusion-2025-Eng_180326.pdf,https://www.fibank.bg/en/about-us/sustainability,"One of Bulgaria's largest banks. Began publishing voluntary standalone Sustainability Reports for FY2024 and FY2025, with an audit conclusion attached, ahead of mandatory CSRD requirements.",downloadable_pdf
Telelink Business Services,Bulgaria,Telelink Business Services Group ESG Report 2024,https://www.tbs.tech/telelink-business-services-group-esg-report-2024/,https://www.tbs.tech/file/tbs-sustainability-report-july-2023/,"IT services/systems integration group HQ'd in Sofia, operating across Bulgaria, Serbia, North Macedonia and Croatia. UN Global Compact participant; publishes annual ESG reports.",webpage_landing_page
Bulgartransgaz,Bulgaria,Bulgartransgaz Consolidated Annual Activity Report 2024,https://www.bulgartransgaz.bg/en/pages/godishni-otcheti-finansovi-otcheti-33.html,https://bulgartransgaz.bg/files/useruploads/files/2025/Financical%20statement%202024/KFO%20Bulgartransgaz%2031.12.2024-signed-ENG-1.pdf,State-owned natural gas transmission and storage operator. No standalone sustainability report identified via search; ESG/sustainable-development commitments embedded in the Consolidated Annual Activity Report and Ten-Year Network Development Plan.,webpage_landing_page
Sirma Group Holding,Bulgaria,Sirma Group Holding Investor Relations / Corporate Governance,https://investors.sirma.com/en,https://sirma.com/company/about.html,Bulgarian AI/data-management/digital-transformation software group operating in 170+ countries. No standalone sustainability report identified via search - investor relations landing page used; verification should check for a report added since this search.,webpage_landing_page
Litgrid,Lithuania,Litgrid Sustainability Report / ESG data,https://ditchcarbon.com/organizations/litgrid,https://www.litgrid.eu/index.php?lang=2,"Lithuanian electricity transmission system operator, established 2010. Related to but a distinct legal entity from Ignitis Group (already in dataset - Ignitis is the broader state energy holding). Connected 217MW of renewable sources to the grid in 2023. Direct primary-source PDF URL not confirmed via search - third-party aggregator used.",webpage_landing_page
Lietuvos Pastas,Lithuania,Lietuvos Pastas Consolidated Management Report 2024 (incl. Social Responsibility Report),https://www.post.lt/sites/default/files/Lietuvos%20pa%C5%A1tas%20Consolidated%20management%20report%202024.pdf,https://www.post.lt/sites/default/files/Dokumentai/Lietuvos%20pa%C5%A1tas%20Consolidated%20annual%20report%202023.pdf,Lithuanian national postal operator. Sustainability content reported as a Social Responsibility Report section within the Consolidated Management Report. Introduced reusable parcel packaging (award-winning) and began electrifying its delivery fleet (LP EXPRESS) in Vilnius/Kaunas in 2024.,downloadable_pdf
Klaipedos Nafta (KN Energies),Lithuania,KN Energies Corporate Strategy 2023-2050 / Sustainability disclosures,https://www.knenergies.lt/,https://www.offshore-energy.biz/lithuanian-kn-has-new-long-term-strategy-focused-on-energy-transformation-and-climate-neutrality/,"Operates the Klaipeda LNG terminal and other energy infrastructure; rebranded to 'KN Energies'. New long-term strategy (2023-2050) targets full climate neutrality by 2050, with emissions cuts of 30% by 2030 and ~70% by 2040; EUR300m of planned capex through 2030 partly earmarked for new/sustainable energy infrastructure. Direct sustainability report PDF URL not confirmed via search - corporate homepage used.",webpage_landing_page
Grigeo Group,Lithuania,Grigeo Group AB Consolidated Management Report (incl. Sustainability/ESRS disclosures) 2025,https://www.grigeo.com/storage/app/media/Verslo%20tvarumas/Tvarumo%20ataskaitos/2025_ar_en_con.pdf,https://nasdaqbaltic.com/market/upload/reports/grg/2024_ar_en_eur_con_ias.pdf,"The only integrated paper/wood industry group in Lithuania, among the largest in the Baltic countries. Reports prepared in accordance with ESRS and Lithuanian legislation. Circular-economy production model using recycled waste paper for tissue and corrugated cardboard products.",downloadable_pdf
Augstsprieguma tikls (AST),Latvia,AS Augstsprieguma tikls Group Consolidated Sustainability Report 2024,https://www.ast.lv/sites/default/files/editor/Gada%20atkar%C4%ABbas%20p%C4%81rskati/AST_Gada_parskats_Ilgtspeja_EN_2024.pdf,https://www.nasdaqbaltic.com/market/upload/reports/ast/2025_ar_en_con.pdf,"Sole electricity transmission system operator in Latvia; 100% state-owned via Ministry of Climate and Energy. Sustainability reports prepared per GRI guidelines, published since at least 2019.",downloadable_pdf
Rigas Udens,Latvia,Rigas Udens 2024 Sustainability and Annual Report,https://www.rigasudens.lv/sites/default/files/Parskati/LLC%20Rigas%20udens_2024%20sustainability%20and%20annual%20report.pdf,,Riga's municipal water and wastewater utility company.,downloadable_pdf
Latvijas Finieris,Latvia,Latvijas Finieris Sustainability Report 2023,https://www.finieris.com/wp-content/uploads/2024/04/Latvijas-Finieris-Sustainability-Report-20231.pdf,,"Birch plywood and wood products manufacturer HQ'd in Riga, one of the largest in the Baltics.",downloadable_pdf
Rigas Siltums,Latvia,Rigas Siltums Annual Report 2024,https://www.rs.lv/sites/default/files/akardeons_fails/annual-report-2024.pdf,https://www.rs.lv/sites/default/files/akardeons_fails/consolidated-annual-report-2023.pdf,"Latvia's largest centralized district heating company, providing 76% of Riga's district heating needs across 8,000+ buildings (~3M MWh/year). Exploring hydrogen and synthetic methane production as part of sustainability strategy. Sustainability content ('Ilgtspejas parskats') referenced but a dedicated standalone report PDF was not confirmed via search - annual report used instead.",downloadable_pdf
Elering,Estonia,Elering Annual Report 2025 (incl. sustainability/SDG contribution),https://elering.ee/sites/default/files/2026-04/Annual%20Report%202025.pdf,https://elering.ee/sites/default/files/public/Investorile/MA%202024/Elering_Annual-report_2024_ENG_06.pdf,"Estonia's electricity and gas transmission system operator. Responsible business principles integrated into management, approved by the management board. Primary sustainability focus on UN SDG 7 (Sustainable Energy) and SDG 13 (Climate Action).",downloadable_pdf
Omniva,Estonia,Omniva Group Sustainability Report 2023,https://www.omnivagroup.com/wp-content/uploads/2024/05/Sustainability-report-2023.pdf,https://www.omnivagroup.com/about/reports/,"Baltic postal and logistics group (formerly AS Eesti Post). Group-wide carbon footprint assessment covering buildings, transport, and employee commuting. Electric delivery vehicles and parcel locker network reduce door-to-door delivery footprint.",downloadable_pdf
Tallinna Sadam (Port of Tallinn),Estonia,Tallinna Sadam Sustainability Report 2025,https://www.ts.ee/wp-content/uploads/2026/04/Sustainability_Report_2025.pdf,https://www.ts.ee/en/sustainability/,Operator of Estonia's largest ports. Report content shaped by a double materiality assessment. Partnering with the Port of Stockholm on fossil-fuel-free maritime transport initiatives.,downloadable_pdf
Enefit Green,Estonia,Enefit Green Annual Report 2024 (incl. sustainability section),https://nasdaqbaltic.com/market/upload/reports/egr/2024_ar_en_eur_con_00.pdf,https://public-docs.enefitgreen.ee/investorile/2021/aastaaruanne-ENG.pdf,"Renewable energy company, majority-owned subsidiary of state-owned Eesti Energia (parent already in dataset as 'Eesti Energia (Enefit)' - a related but separately listed entity). Operates across Estonia, Lithuania, Poland, Latvia and Finland. Sustainability section (unaudited, company-reported) spans pages 41-61 of the 2024 Annual Report.",downloadable_pdf
HSBC Bank Malta,Malta,HSBC Bank Malta plc Annual Report and Accounts 2024,https://www.hsbc.com/-/files/hsbc/investors/hsbc-results/2024/annual/pdfs/hsbc-bank-malta-plc/250219-hbmt-annual-report-and-accounts-2024.pdf,https://www.about.hsbc.com.mt/-/media/malta/en/hsbc-in-malta/190917-corporate-social-responsibility-report.pdf,"Maltese subsidiary of HSBC Group, separately listed on the Malta Stock Exchange. Sustainability commitments (net-zero bank transition, low-carbon economy support) reported within its own Annual Report and Accounts, distinct from parent HSBC Holdings plc's group-level sustainability report.",downloadable_pdf
